prob_without_word,word,id,prob,prob_diff
0.015612060333003783,Everyone's,16708,0.00920444953719771,-0.006407610795806073
0.020078815368842724,already,16708,0.00920444953719771,-0.010874365831645014
0.01808305728183741,commented,16708,0.00920444953719771,-0.0088786077446397
0.0202023267929225,on,16708,0.00920444953719771,-0.010997877255724792
0.01926660911882983,the,16708,0.00920444953719771,-0.010062159581632119
0.018735190153889032,obvious,16708,0.00920444953719771,-0.009530740616691322
0.020115514565958607,fact,16708,0.00920444953719771,-0.010911065028760897
0.019496706309147745,that,16708,0.00920444953719771,-0.010292256771950035
0.020166594724220593,the,16708,0.00920444953719771,-0.010962145187022883
0.01865480017572438,first,16708,0.00920444953719771,-0.009450350638526669
0.01912057431123234,few,16708,0.00920444953719771,-0.00991612477403463
0.022194076031867394,comments,16708,0.00920444953719771,-0.012989626494669684
0.0197918827622513,were,16708,0.00920444953719771,-0.01058743322505359
0.01985122437427819,obviously,16708,0.00920444953719771,-0.010646774837080479
0.02019742130004218,from,16708,0.00920444953719771,-0.010992971762844469
0.02053183939944829,people,16708,0.00920444953719771,-0.01132738986225058
0.019790946116567554,who,16708,0.00920444953719771,-0.010586496579369845
0.019940040774790845,either,16708,0.00920444953719771,-0.010735591237593135
0.020525651981572645,had,16708,0.00920444953719771,-0.011321202444374935
0.01953650789404051,a,16708,0.00920444953719771,-0.0103320583568428
0.019198227093806624,stake,16708,0.00920444953719771,-0.009993777556608914
0.01910446828907253,in,16708,0.00920444953719771,-0.00990001875187482
0.01943572791469915,the,16708,0.00920444953719771,-0.01023127837750144
0.019515776996478225,film,16708,0.00920444953719771,-0.010311327459280515
0.020994159727423328,or,16708,0.00920444953719771,-0.011789710190225618
0.02056902488071203,had,16708,0.00920444953719771,-0.01136457534351432
0.015694676925447463,friends/family,16708,0.00920444953719771,-0.006490227388249753
0.020504720689763636,who,16708,0.00920444953719771,-0.011300271152565926
0.020201421786449698,had,16708,0.00920444953719771,-0.010996972249251988
0.01992148774651045,a,16708,0.00920444953719771,-0.010717038209312739
0.019263828769485628,stake,16708,0.00920444953719771,-0.010059379232287918
0.019861249240060913,in,16708,0.00920444953719771,-0.010656799702863203
0.020765190067590693,the,16708,0.00920444953719771,-0.011560740530392983
0.01703124285383802,"film,",16708,0.00920444953719771,-0.00782679331664031
0.020190948712688866,and,16708,0.00920444953719771,-0.010986499175491157
0.01494937865018999,that's,16708,0.00920444953719771,-0.00574492911299228
0.018640447595751154,okay,16708,0.00920444953719771,-0.009435998058553444
0.019648791105176217,-,16708,0.00920444953719771,-0.010444341567978507
0.025062650985916115,if,16708,0.00920444953719771,-0.015858201448718405
0.017839161453904857,I'd,16708,0.00920444953719771,-0.008634711916707147
0.021067624820530272,made,16708,0.00920444953719771,-0.011863175283332562
0.019709309086800516,a,16708,0.00920444953719771,-0.010504859549602806
0.021956475522398444,"movie,",16708,0.00920444953719771,-0.012752025985200734
0.02108283320287702,all,16708,0.00920444953719771,-0.01187838366567931
0.02030114535174188,of,16708,0.00920444953719771,-0.011096695814544168
0.021270540557754194,my,16708,0.00920444953719771,-0.012066091020556485
0.023655164590370207,family,16708,0.00920444953719771,-0.014450715053172497
0.020609506247395548,and,16708,0.00920444953719771,-0.011405056710197838
0.019940782184056607,friends,16708,0.00920444953719771,-0.010736332646858898
0.019992870668851397,would,16708,0.00920444953719771,-0.010788421131653687
0.021080088535752738,be,16708,0.00920444953719771,-0.011875638998555028
0.020146629664195132,in,16708,0.00920444953719771,-0.010942180126997422
0.021197959924575096,there,16708,0.00920444953719771,-0.011993510387377386
0.014516635047775112,complimenting,16708,0.00920444953719771,-0.005312185510577402
0.014801673323061244,"it,",16708,0.00920444953719771,-0.005597223785863534
0.015301679289450018,too.,16708,0.00920444953719771,-0.006097229752252308
0.02059569829764457,In,16708,0.00920444953719771,-0.011391248760446861
0.02030500075150145,all,16708,0.00920444953719771,-0.011100551214303742
0.016572051438887566,"honesty,",16708,0.00920444953719771,-0.007367601901689856
0.02012005280987028,there,16708,0.00920444953719771,-0.010915603272672571
0.02039127279955649,are,16708,0.00920444953719771,-0.011186823262358779
0.019945873339550283,some,16708,0.00920444953719771,-0.010741423802352573
0.020492666358907684,good,16708,0.00920444953719771,-0.011288216821709975
0.0204535280171101,things,16708,0.00920444953719771,-0.01124907847991239
0.02011778762347516,along,16708,0.00920444953719771,-0.010913338086277449
0.020404912255278317,with,16708,0.00920444953719771,-0.011200462718080607
0.020928090213384126,the,16708,0.00920444953719771,-0.011723640676186416
0.0195585470896354,bad,16708,0.00920444953719771,-0.010354097552437689
0.021311867223646464,things,16708,0.00920444953719771,-0.012107417686448754
0.021716251671535996,in,16708,0.00920444953719771,-0.012511802134338286
0.020159758479378294,this,16708,0.00920444953719771,-0.010955308942180584
0.014322713908090276,movie.,16708,0.00920444953719771,-0.005118264370892566
0.015237233115611638,"Unfortunately,",16708,0.00920444953719771,-0.006032783578413928
0.0208818749027897,the,16708,0.00920444953719771,-0.011677425365591989
0.020222830962244837,bad,16708,0.00920444953719771,-0.011018381425047127
0.019823206806906527,things,16708,0.00920444953719771,-0.010618757269708817
0.01932612431476207,far,16708,0.00920444953719771,-0.01012167477756436
0.014783937457318399,outweigh,16708,0.00920444953719771,-0.005579487920120689
0.01883149473332902,the,16708,0.00920444953719771,-0.00962704519613131
0.011859611088723023,good.,16708,0.00920444953719771,-0.002655161551525313
0.011001929860900154,Good:,16708,0.00920444953719771,-0.001797480323702444
0.020530337692538703,The,16708,0.00920444953719771,-0.011325888155340993
0.021185082390934095,overall,16708,0.00920444953719771,-0.011980632853736385
0.023382542525680786,plot,16708,0.00920444953719771,-0.014178092988483076
0.021102111751140382,was,16708,0.00920444953719771,-0.011897662213942672
0.022160164024886814,mildly,16708,0.00920444953719771,-0.012955714487689104
0.012209239715031727,interesting.,16708,0.00920444953719771,-0.003004790177834017
0.021712816299266285,The,16708,0.00920444953719771,-0.012508366762068575
0.023553046819321934,music,16708,0.00920444953719771,-0.014348597282124224
0.02170053085499698,was,16708,0.00920444953719771,-0.012496081317799269
0.020242204351950194,overall,16708,0.00920444953719771,-0.011037754814752485
0.020564160487893064,pretty,16708,0.00920444953719771,-0.011359710950695354
0.013815613605901545,good.,16708,0.00920444953719771,-0.004611164068703835
0.01730271203888791,Several,16708,0.00920444953719771,-0.008098262501690202
0.019425313715103552,of,16708,0.00920444953719771,-0.010220864177905842
0.020117579839856056,the,16708,0.00920444953719771,-0.010913130302658346
0.02266354849974182,songs,16708,0.00920444953719771,-0.01345909896254411
0.015193017267235839,(when,16708,0.00920444953719771,-0.005988567730038129
0.020063566711876573,you,16708,0.00920444953719771,-0.010859117174678863
0.020122481750972785,could,16708,0.00920444953719771,-0.010918032213775075
0.01935938853827933,hear,16708,0.00920444953719771,-0.01015493900108162
0.011575237555746761,them),16708,0.00920444953719771,-0.0023707880185490516
0.016917598837991182,were,16708,0.00920444953719771,-0.0077131493007934725
0.019855578817494324,actually,16708,0.00920444953719771,-0.010651129280296615
0.021266876273950006,pretty,16708,0.00920444953719771,-0.012062426736752296
0.018576784504863074,cool.,16708,0.00920444953719771,-0.009372334967665364
0.02641586323847193,The,16708,0.00920444953719771,-0.01721141370127422
0.03310114970356358,only,16708,0.00920444953719771,-0.02389670016636587
0.02260263754132572,musical,16708,0.00920444953719771,-0.013398188004128009
0.0341503558040569,issues,16708,0.00920444953719771,-0.024945906266859188
0.030545102207017172,I,16708,0.00920444953719771,-0.021340652669819462
0.037480044979459864,had,16708,0.00920444953719771,-0.028275595442262155
0.034292920094517336,were:,16708,0.00920444953719771,-0.025088470557319626
0.01545255563979819,#1),16708,0.00920444953719771,-0.00624810610260048
0.02182559730532935,the,16708,0.00920444953719771,-0.01262114776813164
0.02149029972844865,first,16708,0.00920444953719771,-0.01228585019125094
0.021006490716944014,suspense,16708,0.00920444953719771,-0.011802041179746304
0.024256819141141726,scene,16708,0.00920444953719771,-0.015052369603944016
0.022648478221215417,with,16708,0.00920444953719771,-0.013444028684017707
0.02209777718864566,some,16708,0.00920444953719771,-0.01289332765144795
0.02366050442122765,sort,16708,0.00920444953719771,-0.014456054884029939
0.021069367046346738,of,16708,0.00920444953719771,-0.011864917509149028
0.02083519263139859,quiet,16708,0.00920444953719771,-0.011630743094200879
0.02430220053331056,instrumental,16708,0.00920444953719771,-0.015097750996112849
0.014785173691676213,(it,16708,0.00920444953719771,-0.005580724154478503
0.021084125535280003,really,16708,0.00920444953719771,-0.011879675998082293
0.019607925436832697,seemed,16708,0.00920444953719771,-0.010403475899634987
0.023436436993566952,to,16708,0.00920444953719771,-0.014231987456369243
0.02318878142085195,take,16708,0.00920444953719771,-0.01398433188365424
0.024001201248680354,away,16708,0.00920444953719771,-0.014796751711482644
0.022851276724103052,from,16708,0.00920444953719771,-0.013646827186905342
0.02242713883410798,the,16708,0.00920444953719771,-0.01322268929691027
0.015522796397804925,"suspense),",16708,0.00920444953719771,-0.006318346860607215
0.013085396312570724,#2),16708,0.00920444953719771,-0.0038809467753730138
0.020518190946818046,the,16708,0.00920444953719771,-0.011313741409620336
0.02145936743386634,song,16708,0.00920444953719771,-0.012254917896668629
0.021775581585284674,being,16708,0.00920444953719771,-0.012571132048086964
0.022753523462033142,played,16708,0.00920444953719771,-0.013549073924835432
0.024355369589657033,when,16708,0.00920444953719771,-0.015150920052459323
0.02040890250122295,the,16708,0.00920444953719771,-0.011204452964025242
0.02178081979133458,lead,16708,0.00920444953719771,-0.012576370254136871
0.016942234853024894,characters,16708,0.00920444953719771,-0.007737785315827184
0.020079865379358585,went,16708,0.00920444953719771,-0.010875415842160875
0.020917711167814452,to,16708,0.00920444953719771,-0.011713261630616742
